"StateFIPS","State","CountyFIPS","County","Year","Value","Data Comment","95% Confidence Interval","Confidence Interval Low","Confidence Interval High",
"47","Tennessee","47069","Hardeman","2020","24.3%","","(23.3% - 25.4%)","23.3%","25.4%",
"47","Tennessee","47069","Hardeman","2021","25.0%","","(20.9% - 29.6%)","20.9%","29.6%",
"47","Tennessee","47071","Hardin","2019","29.4%","","(27.8% - 31.0%)","27.8%","31.0%",
"47","Tennessee","47071","Hardin","2020","28.6%","","(27.0% - 30.3%)","27.0%","30.3%",
"47","Tennessee","47071","Hardin","2021","30.5%","","(25.6% - 35.5%)","25.6%","35.5%",
"47","Tennessee","47073","Hawkins","2019","29.7%","","(28.1% - 31.3%)","28.1%","31.3%",
"47","Tennessee","47073","Hawkins","2020","29.0%","","(27.4% - 30.6%)","27.4%","30.6%",
"47","Tennessee","47073","Hawkins","2021","29.4%","","(24.8% - 34.2%)","24.8%","34.2%",
"47","Tennessee","47075","Haywood","2019","24.1%","","(23.1% - 25.2%)","23.1%","25.2%",
"47","Tennessee","47075","Haywood","2020","25.1%","","(24.0% - 26.3%)","24.0%","26.3%",
"47","Tennessee","47075","Haywood","2021","25.4%","","(21.2% - 30.2%)","21.2%","30.2%",
"47","Tennessee","47077","Henderson","2019","28.4%","","(26.9% - 30.0%)","26.9%","30.0%",
"47","Tennessee","47077","Henderson","2020","28.2%","","(26.8% - 29.7%)","26.8%","29.7%",
"47","Tennessee","47077","Henderson","2021","30.1%","","(25.5% - 35.0%)","25.5%","35.0%",
"47","Tennessee","47079","Henry","2019","28.7%","","(27.1% - 30.3%)","27.1%","30.3%",
"47","Tennessee","47079","Henry","2020","27.2%","","(25.7% - 28.8%)","25.7%","28.8%",
"47","Tennessee","47079","Henry","2021","28.7%","","(24.2% - 33.6%)","24.2%","33.6%",
"47","Tennessee","47081","Hickman","2019","27.8%","","(26.4% - 29.4%)","26.4%","29.4%",
"47","Tennessee","47081","Hickman","2020","27.0%","","(25.5% - 28.6%)","25.5%","28.6%",
"47","Tennessee","47081","Hickman","2021","28.4%","","(23.9% - 33.3%)","23.9%","33.3%",
"47","Tennessee","47083","Houston","2019","28.7%","","(27.1% - 30.6%)","27.1%","30.6%",
"47","Tennessee","47083","Houston","2020","28.2%","","(26.6% - 30.0%)","26.6%","30.0%",
"47","Tennessee","47083","Houston","2021","29.7%","","(27.1% - 32.7%)","27.1%","32.7%",
"47","Tennessee","47085","Humphreys","2019","27.9%","","(26.3% - 29.5%)","26.3%","29.5%",
"47","Tennessee","47085","Humphreys","2020","28.1%","","(26.5% - 29.9%)","26.5%","29.9%",
"47","Tennessee","47085","Humphreys","2021","28.8%","","(24.1% - 34.0%)","24.1%","34.0%",
"47","Tennessee","47087","Jackson","2019","29.4%","","(27.8% - 31.1%)","27.8%","31.1%",
"47","Tennessee","47087","Jackson","2020","28.1%","","(26.6% - 29.9%)","26.6%","29.9%",
"47","Tennessee","47087","Jackson","2021","29.6%","","(24.8% - 34.8%)","24.8%","34.8%",
"47","Tennessee","47089","Jefferson","2019","27.2%","","(25.8% - 28.7%)","25.8%","28.7%",
"47","Tennessee","47089","Jefferson","2020","26.9%","","(25.5% - 28.4%)","25.5%","28.4%",
"47","Tennessee","47089","Jefferson","2021","29.0%","","(23.9% - 34.1%)","23.9%","34.1%",
"47","Tennessee","47091","Johnson","2019","28.5%","","(26.9% - 30.2%)","26.9%","30.2%",
"47","Tennessee","47091","Johnson","2020","28.0%","","(26.4% - 29.7%)","26.4%","29.7%",
"47","Tennessee","47091","Johnson","2021","28.9%","","(24.0% - 33.9%)","24.0%","33.9%",
"47","Tennessee","47093","Knox","2019","27.5%","","(26.1% - 28.8%)","26.1%","28.8%",
"47","Tennessee","47093","Knox","2020","26.5%","","(25.1% - 28.0%)","25.1%","28.0%",
"47","Tennessee","47093","Knox","2021","27.3%","","(23.7% - 31.0%)","23.7%","31.0%",
"47","Tennessee","47095","Lake","2019","25.4%","","(24.1% - 26.7%)","24.1%","26.7%",
"47","Tennessee","47095","Lake","2020","25.0%","","(23.7% - 26.3%)","23.7%","26.3%",
"47","Tennessee","47095","Lake","2021","26.2%","","(21.7% - 31.1%)","21.7%","31.1%",
"47","Tennessee","47097","Lauderdale","2019","25.7%","","(24.5% - 26.9%)","24.5%","26.9%",
"47","Tennessee","47097","Lauderdale","2020","25.5%","","(24.3% - 26.7%)","24.3%","26.7%",
"47","Tennessee","47097","Lauderdale","2021","26.7%","","(22.3% - 31.3%)","22.3%","31.3%",
"47","Tennessee","47099","Lawrence","2019","29.1%","","(27.5% - 30.6%)","27.5%","30.6%",
"47","Tennessee","47099","Lawrence","2020","28.4%","","(26.8% - 30.0%)","26.8%","30.0%",
"47","Tennessee","47099","Lawrence","2021","30.7%","","(25.8% - 35.7%)","25.8%","35.7%",
"47","Tennessee","47101","Lewis","2019","29.2%","","(27.7% - 30.7%)","27.7%","30.7%",
"47","Tennessee","47101","Lewis","2020","28.7%","","(27.1% - 30.4%)","27.1%","30.4%",
"47","Tennessee","47101","Lewis","2021","29.9%","","(24.9% - 35.2%)","24.9%","35.2%",
"47","Tennessee","47103","Lincoln","2019","27.6%","","(26.2% - 29.1%)","26.2%","29.1%",
"47","Tennessee","47103","Lincoln","2020","26.9%","","(25.5% - 28.5%)","25.5%","28.5%",
"47","Tennessee","47103","Lincoln","2021","28.2%","","(23.6% - 33.1%)","23.6%","33.1%",
"47","Tennessee","47105","Loudon","2019","26.5%","","(25.1% - 28.1%)","25.1%","28.1%",
"47","Tennessee","47105","Loudon","2020","26.0%","","(24.4% - 27.5%)","24.4%","27.5%",
"47","Tennessee","47105","Loudon","2021","27.5%","","(23.0% - 32.3%)","23.0%","32.3%",
"47","Tennessee","47111","Macon","2019","28.8%","","(27.3% - 30.4%)","27.3%","30.4%",
"47","Tennessee","47111","Macon","2020","28.2%","","(26.6% - 29.9%)","26.6%","29.9%",
"47","Tennessee","47111","Macon","2021","29.8%","","(25.0% - 34.9%)","25.0%","34.9%",
"47","Tennessee","47113","Madison","2019","23.1%","","(22.1% - 24.2%)","22.1%","24.2%",
"47","Tennessee","47113","Madison","2020","24.6%","","(23.4% - 25.7%)","23.4%","25.7%",
"47","Tennessee","47113","Madison","2021","26.0%","","(22.2% - 30.1%)","22.2%","30.1%",
"47","Tennessee","47115","Marion","2019","28.8%","","(27.3% - 30.5%)","27.3%","30.5%",
"47","Tennessee","47115","Marion","2020","29.3%","","(27.8% - 30.9%)","27.8%","30.9%",
"47","Tennessee","47115","Marion","2021","28.6%","","(24.1% - 33.2%)","24.1%","33.2%",
"47","Tennessee","47117","Marshall","2019","26.9%","","(25.6% - 28.3%)","25.6%","28.3%",
"47","Tennessee","47117","Marshall","2020","27.2%","","(25.8% - 28.6%)","25.8%","28.6%",
"47","Tennessee","47117","Marshall","2021","27.9%","","(23.4% - 32.7%)","23.4%","32.7%",
"47","Tennessee","47119","Maury","2019","26.4%","","(25.1% - 27.7%)","25.1%","27.7%",
"47","Tennessee","47119","Maury","2020","26.4%","","(25.1% - 27.8%)","25.1%","27.8%",
"47","Tennessee","47119","Maury","2021","27.2%","","(22.7% - 31.9%)","22.7%","31.9%",
"47","Tennessee","47107","McMinn","2019","28.9%","","(27.5% - 30.3%)","27.5%","30.3%",
"47","Tennessee","47107","McMinn","2020","26.6%","","(25.0% - 28.1%)","25.0%","28.1%",
"47","Tennessee","47107","McMinn","2021","29.4%","","(24.9% - 34.1%)","24.9%","34.1%",
"47","Tennessee","47109","McNairy","2019","29.1%","","(27.5% - 30.6%)","27.5%","30.6%",
"47","Tennessee","47109","McNairy","2020","29.1%","","(27.6% - 30.7%)","27.6%","30.7%",
"47","Tennessee","47109","McNairy","2021","29.4%","","(24.5% - 34.2%)","24.5%","34.2%",
"47","Tennessee","47121","Meigs","2019","28.6%","","(27.0% - 30.2%)","27.0%","30.2%",
"47","Tennessee","47121","Meigs","2020","27.8%","","(26.3% - 29.4%)","26.3%","29.4%",
"47","Tennessee","47121","Meigs","2021","29.5%","","(24.8% - 34.7%)","24.8%","34.7%",
"47","Tennessee","47123","Monroe","2019","28.6%","","(27.2% - 30.2%)","27.2%","30.2%",
"47","Tennessee","47123","Monroe","2020","28.0%","","(26.3% - 29.7%)","26.3%","29.7%",
"47","Tennessee","47123","Monroe","2021","28.7%","","(24.2% - 33.4%)","24.2%","33.4%",
"47","Tennessee","47125","Montgomery","2019","23.6%","","(22.6% - 24.6%)","22.6%","24.6%",
"47","Tennessee","47125","Montgomery","2020","25.8%","","(24.7% - 26.9%)","24.7%","26.9%",
"47","Tennessee","47125","Montgomery","2021","27.6%","","(23.4% - 32.1%)","23.4%","32.1%",
"47","Tennessee","47127","Moore","2019","27.5%","","(26.0% - 29.2%)","26.0%","29.2%",
"47","Tennessee","47127","Moore","2020","26.7%","","(25.3% - 28.2%)","25.3%","28.2%",
"47","Tennessee","47127","Moore","2021","28.0%","","(23.4% - 32.9%)","23.4%","32.9%",
"47","Tennessee","47129","Morgan","2019","28.7%","","(27.2% - 30.2%)","27.2%","30.2%",
"47","Tennessee","47129","Morgan","2020","27.3%","","(25.8% - 28.9%)","25.8%","28.9%",
"47","Tennessee","47129","Morgan","2021","28.3%","","(23.5% - 33.3%)","23.5%","33.3%",
"47","Tennessee","47131","Obion","2019","28.6%","","(27.1% - 30.0%)","27.1%","30.0%",
"47","Tennessee","47131","Obion","2020","27.8%","","(26.3% - 29.3%)","26.3%","29.3%",
"47","Tennessee","47131","Obion","2021","29.6%","","(24.9% - 34.6%)","24.9%","34.6%",
"47","Tennessee","47133","Overton","2019","29.5%","","(27.8% - 31.2%)","27.8%","31.2%",
"47","Tennessee","47133","Overton","2020","28.9%","","(27.3% - 30.7%)","27.3%","30.7%",
"47","Tennessee","47133","Overton","2021","29.2%","","(24.5% - 34.4%)","24.5%","34.4%",
"47","Tennessee","47135","Perry","2019","29.5%","","(27.9% - 31.3%)","27.9%","31.3%",
"47","Tennessee","47135","Perry","2020","28.6%","","(27.0% - 30.4%)","27.0%","30.4%",
"47","Tennessee","47135","Perry","2021","30.7%","","(25.9% - 36.1%)","25.9%","36.1%",
"47","Tennessee","47137","Pickett","2019","29.6%","","(27.9% - 31.4%)","27.9%","31.4%",
"47","Tennessee","47137","Pickett","2020","28.5%","","(26.7% - 30.3%)","26.7%","30.3%",
"47","Tennessee","47137","Pickett","2021","30.0%","","(25.1% - 35.1%)","25.1%","35.1%",
"47","Tennessee","47139","Polk","2019","29.3%","","(27.5% - 31.0%)","27.5%","31.0%",
"47","Tennessee","47139","Polk","2020","28.0%","","(26.5% - 29.7%)","26.5%","29.7%",
"47","Tennessee","47139","Polk","2021","30.1%","","(25.4% - 35.3%)","25.4%","35.3%",
"47","Tennessee","47141","Putnam","2019","27.7%","","(26.2% - 29.4%)","26.2%","29.4%",
"47","Tennessee","47141","Putnam","2020","26.4%","","(24.9% - 27.8%)","24.9%","27.8%",
"47","Tennessee","47141","Putnam","2021","29.0%","","(24.6% - 33.8%)","24.6%","33.8%",
"47","Tennessee","47143","Rhea","2019","28.5%","","(27.0% - 30.2%)","27.0%","30.2%",
"47","Tennessee","47143","Rhea","2020","28.1%","","(26.5% - 29.7%)","26.5%","29.7%",
"47","Tennessee","47143","Rhea","2021","29.6%","","(24.9% - 34.7%)","24.9%","34.7%",
"47","Tennessee","47145","Roane","2019","27.5%","","(26.0% - 29.0%)","26.0%","29.0%",
"47","Tennessee","47145","Roane","2020","27.0%","","(25.5% - 28.6%)","25.5%","28.6%",
"47","Tennessee","47145","Roane","2021","27.4%","","(22.6% - 32.1%)","22.6%","32.1%",
"47","Tennessee","47147","Robertson","2019","27.1%","","(25.7% - 28.5%)","25.7%","28.5%",
"47","Tennessee","47147","Robertson","2020","25.9%","","(24.5% - 27.2%)","24.5%","27.2%",
"47","Tennessee","47147","Robertson","2021","27.2%","","(22.7% - 31.8%)","22.7%","31.8%",
"47","Tennessee","47149","Rutherford","2019","25.8%","","(24.6% - 26.9%)","24.6%","26.9%",
"47","Tennessee","47149","Rutherford","2020","24.4%","","(23.3% - 25.6%)","23.3%","25.6%",
"47","Tennessee","47149","Rutherford","2021","25.7%","","(21.8% - 29.8%)","21.8%","29.8%",
"47","Tennessee","47151","Scott","2019","30.5%","","(28.8% - 32.2%)","28.8%","32.2%",
"47","Tennessee","47151","Scott","2020","29.7%","","(27.9% - 31.4%)","27.9%","31.4%",
"47","Tennessee","47151","Scott","2021","30.6%","","(25.6% - 35.9%)","25.6%","35.9%",
"47","Tennessee","47153","Sequatchie","2019","29.1%","","(27.6% - 30.8%)","27.6%","30.8%",
"47","Tennessee","47153","Sequatchie","2020","28.2%","","(26.6% - 29.9%)","26.6%","29.9%",
"47","Tennessee","47153","Sequatchie","2021","30.8%","","(25.9% - 36.1%)","25.9%","36.1%",
"47","Tennessee","47155","Sevier","2019","28.7%","","(27.1% - 30.4%)","27.1%","30.4%",
"47","Tennessee","47155","Sevier","2020","27.1%","","(25.6% - 28.7%)","25.6%","28.7%",
"47","Tennessee","47155","Sevier","2021","29.2%","","(24.7% - 34.1%)","24.7%","34.1%",
"47","Tennessee","47157","Shelby","2019","21.3%","","(20.3% - 22.2%)","20.3%","22.2%",
"47","Tennessee","47157","Shelby","2020","22.0%","","(21.0% - 23.0%)","21.0%","23.0%",
"47","Tennessee","47157","Shelby","2021","21.5%","","(18.4% - 25.0%)","18.4%","25.0%",
"47","Tennessee","47159","Smith","2019","29.0%","","(27.4% - 30.6%)","27.4%","30.6%",
"47","Tennessee","47159","Smith","2020","27.2%","","(25.7% - 28.8%)","25.7%","28.8%",
"47","Tennessee","47159","Smith","2021","28.6%","","(23.8% - 33.7%)","23.8%","33.7%",
"47","Tennessee","47161","Stewart","2019","27.7%","","(26.2% - 29.2%)","26.2%","29.2%",
"47","Tennessee","47161","Stewart","2020","26.9%","","(25.4% - 28.4%)","25.4%","28.4%",
"47","Tennessee","47161","Stewart","2021","27.7%","","(23.1% - 32.7%)","23.1%","32.7%",
"47","Tennessee","47163","Sullivan","2019","29.6%","","(28.0% - 31.2%)","28.0%","31.2%",
"47","Tennessee","47163","Sullivan","2020","27.2%","","(25.5% - 28.9%)","25.5%","28.9%",
"47","Tennessee","47163","Sullivan","2021","30.2%","","(26.2% - 34.4%)","26.2%","34.4%",
"47","Tennessee","47165","Sumner","2019","25.7%","","(24.5% - 27.2%)","24.5%","27.2%",
"47","Tennessee","47165","Sumner","2020","25.4%","","(24.1% - 26.8%)","24.1%","26.8%",
"47","Tennessee","47165","Sumner","2021","27.0%","","(22.7% - 31.6%)","22.7%","31.6%",
"47","Tennessee","47167","Tipton","2019","26.6%","","(25.3% - 27.8%)","25.3%","27.8%",
"47","Tennessee","47167","Tipton","2020","25.9%","","(24.7% - 27.2%)","24.7%","27.2%",
"47","Tennessee","47167","Tipton","2021","28.5%","","(24.1% - 33.3%)","24.1%","33.3%",
"47","Tennessee","47169","Trousdale","2019","25.7%","","(24.4% - 27.2%)","24.4%","27.2%",
"47","Tennessee","47169","Trousdale","2020","25.1%","","(23.7% - 26.5%)","23.7%","26.5%",
"47","Tennessee","47169","Trousdale","2021","26.0%","","(22.0% - 30.4%)","22.0%","30.4%",
"47","Tennessee","47171","Unicoi","2019","28.6%","","(27.1% - 30.0%)","27.1%","30.0%",
"47","Tennessee","47171","Unicoi","2020","28.3%","","(26.8% - 30.0%)","26.8%","30.0%",
"47","Tennessee","47171","Unicoi","2021","29.2%","","(24.6% - 34.4%)","24.6%","34.4%",
"47","Tennessee","47173","Union","2019","29.5%","","(27.9% - 31.4%)","27.9%","31.4%",
"47","Tennessee","47173","Union","2020","28.9%","","(27.3% - 30.6%)","27.3%","30.6%",
"47","Tennessee","47173","Union","2021","29.2%","","(24.7% - 34.1%)","24.7%","34.1%",
"47","Tennessee","47175","Van Buren","2019","29.9%","","(28.2% - 31.6%)","28.2%","31.6%",
"47","Tennessee","47175","Van Buren","2020","28.4%","","(26.6% - 30.2%)","26.6%","30.2%",
"47","Tennessee","47175","Van Buren","2021","30.2%","","(25.2% - 35.6%)","25.2%","35.6%",
"47","Tennessee","47177","Warren","2019","27.7%","","(26.4% - 29.2%)","26.4%","29.2%",
"47","Tennessee","47177","Warren","2020","28.0%","","(26.4% - 29.5%)","26.4%","29.5%",
"47","Tennessee","47177","Warren","2021","30.3%","","(25.6% - 35.3%)","25.6%","35.3%",
"47","Tennessee","47179","Washington","2019","28.2%","","(26.7% - 29.7%)","26.7%","29.7%",
"47","Tennessee","47179","Washington","2020","27.0%","","(25.4% - 28.6%)","25.4%","28.6%",
"47","Tennessee","47179","Washington","2021","28.4%","","(24.2% - 33.0%)","24.2%","33.0%",
"47","Tennessee","47181","Wayne","2019","28.1%","","(26.6% - 29.7%)","26.6%","29.7%",
"47","Tennessee","47181","Wayne","2020","26.4%","","(24.8% - 27.9%)","24.8%","27.9%",
"47","Tennessee","47181","Wayne","2021","27.4%","","(23.0% - 33.1%)","23.0%","33.1%",
"47","Tennessee","47183","Weakley","2019","27.1%","","(25.6% - 28.6%)","25.6%","28.6%",
"47","Tennessee","47183","Weakley","2020","27.8%","","(26.4% - 29.2%)","26.4%","29.2%",
"47","Tennessee","47183","Weakley","2021","29.7%","","(25.2% - 34.7%)","25.2%","34.7%",
"47","Tennessee","47185","White","2019","28.5%","","(26.9% - 30.2%)","26.9%","30.2%",
"47","Tennessee","47185","White","2020","27.7%","","(26.2% - 29.4%)","26.2%","29.4%",
"47","Tennessee","47185","White","2021","29.8%","","(25.0% - 34.7%)","25.0%","34.7%",
"47","Tennessee","47187","Williamson","2019","22.2%","","(21.0% - 23.5%)","21.0%","23.5%",
"47","Tennessee","47187","Williamson","2020","22.6%","","(21.4% - 24.1%)","21.4%","24.1%",
"47","Tennessee","47187","Williamson","2021","22.8%","","(19.1% - 26.9%)","19.1%","26.9%",
"47","Tennessee","47189","Wilson","2019","24.9%","","(23.6% - 26.4%)","23.6%","26.4%",
"47","Tennessee","47189","Wilson","2020","25.1%","","(23.7% - 26.6%)","23.7%","26.6%",
"47","Tennessee","47189","Wilson","2021","25.9%","","(21.8% - 30.5%)","21.8%","30.5%",
"48","Texas","48001","Anderson","2019","19.7%","","(18.9% - 20.6%)","18.9%","20.6%",
"48","Texas","48001","Anderson","2020","20.9%","","(20.0% - 21.8%)","20.0%","21.8%",
"48","Texas","48001","Anderson","2021","21.5%","","(17.8% - 25.7%)","17.8%","25.7%",
"48","Texas","48003","Andrews","2019","18.8%","","(17.8% - 19.9%)","17.8%","19.9%",
"48","Texas","48003","Andrews","2020","21.0%","","(20.0% - 22.0%)","20.0%","22.0%",
"48","Texas","48003","Andrews","2021","22.1%","","(18.1% - 26.1%)","18.1%","26.1%",
"48","Texas","48005","Angelina","2019","20.9%","","(20.0% - 21.8%)","20.0%","21.8%",
"48","Texas","48005","Angelina","2020","23.7%","","(22.6% - 24.7%)","22.6%","24.7%",
"48","Texas","48005","Angelina","2021","26.2%","","(22.8% - 29.7%)","22.8%","29.7%",
"48","Texas","48007","Aransas","2019","20.7%","","(19.7% - 21.8%)","19.7%","21.8%",
"48","Texas","48007","Aransas","2020","23.2%","","(22.1% - 24.4%)","22.1%","24.4%",
"48","Texas","48007","Aransas","2021","23.2%","","(19.3% - 27.4%)","19.3%","27.4%",
"48","Texas","48009","Archer","2019","22.3%","","(21.2% - 23.6%)","21.2%","23.6%",
"48","Texas","48009","Archer","2020","23.6%","","(22.3% - 25.1%)","22.3%","25.1%",
"48","Texas","48009","Archer","2021","24.5%","","(20.3% - 29.2%)","20.3%","29.2%",
"48","Texas","48011","Armstrong","2019","22.6%","","(21.5% - 23.7%)","21.5%","23.7%",
"48","Texas","48011","Armstrong","2020","23.1%","","(21.9% - 24.4%)","21.9%","24.4%",
"48","Texas","48011","Armstrong","2021","23.9%","","(19.8% - 28.6%)","19.8%","28.6%",
"48","Texas","48013","Atascosa","2019","18.6%","","(17.6% - 19.7%)","17.6%","19.7%",
"48","Texas","48013","Atascosa","2020","20.5%","","(19.5% - 21.6%)","19.5%","21.6%",
"48","Texas","48013","Atascosa","2021","21.1%","","(17.3% - 25.0%)","17.3%","25.0%",
"48","Texas","48015","Austin","2019","19.5%","","(18.6% - 20.5%)","18.6%","20.5%",
"48","Texas","48015","Austin","2020","22.4%","","(21.4% - 23.5%)","21.4%","23.5%",
"48","Texas","48015","Austin","2021","22.6%","","(18.6% - 26.9%)","18.6%","26.9%",
"48","Texas","48017","Bailey","2019","18.0%","","(16.8% - 19.2%)","16.8%","19.2%",
"48","Texas","48017","Bailey","2020","20.1%","","(19.1% - 21.1%)","19.1%","21.1%",
"48","Texas","48017","Bailey","2021","21.6%","","(17.7% - 26.0%)","17.7%","26.0%",
"48","Texas","48019","Bandera","2019","20.9%","","(19.9% - 22.0%)","19.9%","22.0%",
"48","Texas","48019","Bandera","2020","22.8%","","(21.7% - 24.0%)","21.7%","24.0%",
"48","Texas","48019","Bandera","2021","23.6%","","(19.8% - 28.0%)","19.8%","28.0%",
"48","Texas","48021","Bastrop","2019","19.8%","","(18.8% - 20.8%)","18.8%","20.8%",
"48","Texas","48021","Bastrop","2020","20.4%","","(19.5% - 21.4%)","19.5%","21.4%",
"48","Texas","48021","Bastrop","2021","22.1%","","(18.4% - 25.9%)","18.4%","25.9%",
"48","Texas","48023","Baylor","2019","21.8%","","(20.7% - 23.0%)","20.7%","23.0%",
"48","Texas","48023","Baylor","2020","23.3%","","(22.0% - 24.6%)","22.0%","24.6%",
"48","Texas","48023","Baylor","2021","25.0%","","(20.7% - 29.6%)","20.7%","29.6%",
"48","Texas","48025","Bee","2019","18.0%","","(17.1% - 19.0%)","17.1%","19.0%",
"48","Texas","48025","Bee","2020","19.5%","","(18.6% - 20.4%)","18.6%","20.4%",
"48","Texas","48025","Bee","2021","20.0%","","(16.3% - 23.8%)","16.3%","23.8%",
"48","Texas","48027","Bell","2019","19.4%","","(18.6% - 20.1%)","18.6%","20.1%",
"48","Texas","48027","Bell","2020","20.8%","","(20.0% - 21.7%)","20.0%","21.7%",
"48","Texas","48027","Bell","2021","22.2%","","(19.2% - 25.5%)","19.2%","25.5%",
"48","Texas","48029","Bexar","2019","18.4%","","(17.3% - 19.4%)","17.3%","19.4%",
"48","Texas","48029","Bexar","2020","20.5%","","(19.5% - 21.5%)","19.5%","21.5%",
"48","Texas","48029","Bexar","2021","23.3%","","(20.2% - 26.4%)","20.2%","26.4%",
"48","Texas","48031","Blanco","2019","20.4%","","(19.4% - 21.5%)","19.4%","21.5%",
"48","Texas","48031","Blanco","2020","22.0%","","(20.8% - 23.1%)","20.8%","23.1%",
"48","Texas","48031","Blanco","2021","23.0%","","(18.9% - 27.4%)","18.9%","27.4%",
"48","Texas","48033","Borden","2019","19.6%","","(18.6% - 20.9%)","18.6%","20.9%",
